"","X","p25","sex","age1","y1v12","y1v19","y1v38","y1v55","y1v102","y1v117","y1v152","y1v168","y1v169","y1v170","y1v171","y1v179","y1v180","y1v190","y1v198","y1v210","usroriginalnonemissing","nysid","LgMarijFreq","DmgSchlPropPrev","MotorTheftPrev","TheftOver50Prev","CarriedWeaponPrev","AttackPrev","CheatingPrev","LoudUnrulyPrev","SoldHardDrgsPrev","AvoidPayingPrev","Stolen5to50Prev","SkipPrev","VarietyScore","ObscenePhonePrev","VarietyScore2","LnVarietyScore2","ethn3"
"454",853,1,1,17,3,5,2,3,4,1,4,4,2,3,4,4,3,3,4,1,"Suburban",298603,1.098612289,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"455",854,1,1,17,3,3,2,3,4,3,4,5,3,5,5,4,3,2,4,2,"Suburban",235803,0,1,1,1,0,0,0,1,0,0,1,1,6,0,6,1.945910149,1
"456",855,1,1,17,3,3,2,5,2,2,5,4,2,5,5,3,3,2,4,3,"Urban",792504,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"457",857,1,1,17,3,4,2,5,2,2,5,5,4,4,4,2,4,3,4,1,"Suburban",202404,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"458",858,1,1,17,3,5,2,5,3,2,4,4,2,4,4,4,4,3,4,1,"Suburban",173202,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"459",859,1,1,17,3,3,2,5,5,1,5,5,2,2,4,4,4,3,4,1,"Rural",199502,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"460",861,1,1,17,4,3,1,1,2,1,5,4,3,2,5,4,3,2,4,1,"Suburban",155402,2.564949357,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"461",862,1,1,17,4,3,1,1,2,2,5,4,3,3,4,3,3,2,4,1,"Suburban",234902,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"462",863,1,1,17,4,3,1,3,2,2,5,4,4,4,4,4,4,1,4,1,"Urban",638102,1.098612289,0,1,0,0,1,1,0,0,1,0,1,5,0,5,1.791759469,1
"463",864,1,1,17,4,4,1,5,2,1,5,4,2,2,4,3,2,1,4,2,"Urban",603102,2.564949357,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1
"464",865,1,1,17,4,3,1,5,4,3,5,4,3,4,4,4,4,3,4,2,"Suburban",402602,0,0,1,0,0,0,1,0,0,1,0,1,4,0,4,1.609437912,1
"465",867,1,1,17,4,4,2,1,1,2,5,5,2,5,4,4,3,3,4,1,"Suburban",536204,3.135494216,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,2
"466",871,1,1,17,4,3,2,1,4,2,4,5,3,4,4,2,3,2,4,1,"Urban",699102,0,0,1,0,0,1,1,1,0,1,0,1,6,0,6,1.945910149,1
"467",873,1,1,17,4,5,2,3,2,1,5,5,2,4,4,4,4,3,4,1,"Urban",692302,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,1
"468",875,1,1,17,4,4,2,3,2,2,4,4,2,4,4,3,3,1,4,1,"Rural",193103,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"469",876,1,1,17,4,4,2,3,2,2,4,5,2,4,4,4,3,2,4,3,"Urban",725302,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"470",878,1,1,17,4,3,2,3,2,2,5,3,3,3,4,4,4,2,4,2,"Suburban",712202,0,0,1,0,1,0,0,0,0,0,0,1,3,0,3,1.386294361,1
"471",879,1,1,17,4,4,2,3,2,2,5,5,2,3,5,4,4,1,4,1,"Suburban",159002,1.098612289,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"472",880,1,1,17,4,3,2,3,2,2,5,5,3,4,5,4,3,3,4,1,"Urban",738802,0,1,1,0,1,0,1,1,0,1,0,1,7,0,7,2.079441542,1
"473",882,1,1,17,4,3,2,3,4,1,5,5,2,5,5,4,4,1,4,1,"Suburban",31202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"474",883,1,1,17,4,5,2,3,4,1,5,5,4,4,4,4,4,3,4,1,"Suburban",548402,0,1,1,0,0,0,1,0,0,1,0,1,5,1,6,1.945910149,1
"475",884,1,1,17,4,4,2,3,4,2,4,3,3,2,4,2,3,3,4,1,"Suburban",69104,3.526360525,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"476",886,1,1,17,4,2,2,3,4,2,4,4,3,3,4,4,4,2,3,1,"Urban",553502,1.945910149,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1
"477",887,1,1,17,4,3,2,3,4,2,4,4,4,4,4,4,4,2,4,2,"Suburban",290002,2.564949357,1,1,0,0,0,1,1,0,1,0,1,6,0,6,1.945910149,1
"478",889,1,1,17,4,3,2,3,4,2,5,3,3,3,4,4,4,1,3,2,"Suburban",93502,1.945910149,0,1,0,0,0,1,1,0,1,0,1,5,0,5,1.791759469,1
"479",891,1,1,17,4,5,2,5,1,1,5,5,4,5,5,4,2,2,4,1,"Rural",419602,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,2
"480",892,1,1,17,4,3,2,5,2,2,4,2,4,2,4,4,3,3,3,2,"Suburban",204602,0,1,1,0,0,0,0,1,0,0,0,1,4,0,4,1.609437912,1
"481",893,1,1,17,4,1,2,5,2,2,5,5,3,5,5,3,4,2,4,1,"Urban",742603,1.098612289,0,1,0,0,1,0,1,0,0,0,1,4,0,4,1.609437912,1
"482",894,1,1,17,4,3,2,5,3,2,4,4,4,2,4,1,3,2,3,3,"Suburban",408002,4.787491743,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1
"483",895,1,1,17,4,3,2,5,3,2,4,5,4,2,3,4,4,1,4,2,"Rural",393502,4.762173935,0,1,0,0,1,1,1,0,1,0,1,6,0,6,1.945910149,1
"484",896,1,1,17,4,3,2,5,4,2,3,4,4,3,3,2,2,2,1,2,"Rural",384903,3.526360525,1,1,1,0,1,1,1,0,0,1,1,8,0,8,2.197224577,1
"485",897,1,1,17,4,2,2,5,4,2,5,5,2,3,5,4,4,1,4,2,"Suburban",262002,2.564949357,0,1,0,0,0,0,1,0,0,0,1,3,0,3,1.386294361,1
"486",900,1,1,17,5,4,1,3,4,2,4,4,3,3,4,3,3,2,4,2,"Suburban",206002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"487",901,1,1,17,5,4,1,3,4,2,4,5,3,4,4,4,4,3,4,1,"Suburban",205402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"488",903,1,1,17,5,3,1,5,4,3,4,4,3,2,4,2,4,1,4,2,"Suburban",164003,3.526360525,0,1,0,0,0,0,1,0,1,0,1,4,0,4,1.609437912,1
"489",904,1,1,17,5,3,2,1,4,1,4,5,3,5,5,4,4,1,4,1,"Suburban",28003,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"490",907,1,1,17,5,5,2,3,3,2,5,4,3,4,5,4,4,1,4,1,"Urban",656302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"491",908,1,1,17,5,4,2,3,4,2,3,3,5,3,1,4,4,3,1,3,"Suburban",49004,0,1,1,0,1,1,0,1,0,1,1,1,8,0,8,2.197224577,3
"492",909,1,1,17,5,3,2,3,4,2,5,4,3,3,3,3,4,1,3,1,"Urban",658703,0,1,1,0,1,0,1,1,0,0,0,0,5,0,5,1.791759469,1
"493",911,1,1,17,5,4,2,3,4,2,5,4,3,4,5,2,2,3,4,2,"Urban",594003,0,0,1,0,0,0,0,1,0,1,0,1,4,0,4,1.609437912,1
"494",912,1,1,17,5,4,2,3,4,2,5,4,4,4,4,3,4,3,4,1,"Rural",213902,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,2
"495",913,1,1,17,5,4,2,3,4,2,5,5,3,4,5,3,3,2,4,2,"Rural",187802,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"496",914,1,1,17,5,2,2,3,4,3,4,3,4,3,3,2,4,1,2,2,"Suburban",478102,4.762173935,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1
"497",915,1,1,17,5,4,2,3,5,1,5,3,4,3,2,3,3,3,2,2,"Suburban",92002,4.762173935,0,1,0,0,0,0,1,0,0,1,1,4,0,4,1.609437912,1
"498",916,1,1,17,5,5,2,3,5,2,5,4,3,5,5,3,4,1,4,1,"Urban",84102,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"499",918,1,1,17,5,4,2,5,1,1,5,5,2,5,5,3,4,2,4,1,"Urban",767602,0,0,1,0,0,0,1,1,0,0,0,1,4,0,4,1.609437912,1
"500",919,1,1,17,5,5,2,5,2,1,5,5,2,5,5,4,3,3,4,1,"Urban",564602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"501",920,1,1,17,5,3,2,5,2,1,5,5,3,4,5,4,4,3,4,2,"Urban",755502,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"502",921,1,1,17,5,3,2,5,3,2,1,5,2,4,5,2,4,3,4,1,"Suburban",277002,0,1,1,0,0,0,1,1,0,1,0,1,6,1,7,2.079441542,1
"503",945,1,2,11,2,5,1,3,4,2,4,4,3,4,4,3,2,3,4,2,"Rural",362002,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,1.098612289,3
"504",946,1,2,11,2,5,1,3,4,3,4,4,2,4,4,1,2,3,3,1,"Urban",752702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"505",947,1,2,11,2,5,2,1,2,2,4,4,2,4,4,3,3,3,4,1,"Suburban",417802,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"506",948,1,2,11,2,5,2,1,2,2,4,4,3,4,4,1,2,3,4,1,"Rural",273702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"507",949,1,2,11,2,5,2,1,4,1,5,5,5,5,5,4,3,2,4,1,"Rural",481502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"508",950,1,2,11,3,5,1,1,1,1,5,5,1,5,1,4,4,3,4,1,"Rural",94103,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,2
"509",951,1,2,11,3,5,1,1,2,2,4,4,2,4,4,2,2,3,4,1,"Rural",431502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3
"510",952,1,2,11,3,4,1,1,2,3,5,5,2,5,5,4,4,3,4,1,"Rural",197902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"511",953,1,2,11,3,4,1,1,4,1,4,5,2,5,4,4,4,1,4,1,"Suburban",542302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"512",954,1,2,11,3,5,1,1,5,1,5,4,1,4,5,4,3,3,4,3,"Urban",562802,0,1,1,0,0,1,1,1,0,0,0,0,5,1,6,1.945910149,1
"513",955,1,2,11,3,4,1,3,2,2,4,5,2,4,5,4,4,3,4,1,"Rural",235202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"514",956,1,2,11,3,5,1,3,3,2,4,4,2,5,5,1,2,3,4,2,"Rural",495702,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"515",957,1,2,11,3,5,2,1,1,1,5,5,2,5,5,4,2,1,4,1,"Suburban",105902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"516",958,1,2,11,3,5,2,1,2,2,5,4,2,5,5,4,3,3,4,1,"Rural",505402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"517",959,1,2,11,3,4,2,1,2,2,5,5,2,5,5,2,4,3,4,1,"Urban",578403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"518",960,1,2,11,4,5,1,1,1,1,5,5,1,5,5,4,4,1,4,1,"Urban",587502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"519",964,1,2,11,4,5,1,1,2,1,5,5,1,5,5,4,4,3,4,1,"Suburban",299303,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"520",965,1,2,11,4,4,1,1,2,1,5,5,2,5,5,4,4,3,4,1,"Urban",620002,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"521",967,1,2,11,4,3,1,1,2,2,4,4,3,4,5,2,3,3,4,2,"Suburban",150502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"522",968,1,2,11,4,4,1,1,2,2,4,5,2,5,5,2,1,2,4,1,"Suburban",69804,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"523",969,1,2,11,4,5,1,1,2,2,5,5,3,5,4,4,3,3,4,1,"Urban",551402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"524",970,1,2,11,4,4,1,1,2,3,4,5,2,4,4,4,4,1,4,2,"Suburban",203103,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"525",971,1,2,11,4,2,1,1,2,3,4,5,2,5,5,2,4,1,4,1,"Urban",646902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"526",972,1,2,11,4,5,1,1,2,3,5,5,2,5,5,4,4,3,4,2,"Suburban",291503,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"527",973,1,2,11,4,4,1,1,3,1,5,5,2,5,5,4,4,2,4,1,"Rural",523602,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"528",974,1,2,11,4,5,1,1,3,2,4,5,2,5,5,4,3,3,4,2,"Suburban",290104,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"529",975,1,2,11,4,4,1,1,4,2,4,5,2,5,5,2,3,2,4,1,"Suburban",216004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"530",976,1,2,11,4,4,1,1,4,2,4,5,4,4,5,2,2,2,4,2,"Urban",452705,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"531",978,1,2,11,4,5,1,1,4,3,5,5,3,5,5,4,4,1,4,1,"Suburban",204702,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"532",980,1,2,11,4,5,1,3,3,2,5,5,2,5,5,3,2,1,4,1,"Rural",66902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"533",985,1,2,11,4,5,1,5,2,4,5,5,1,5,5,4,4,3,4,1,"Urban",784702,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"534",986,1,2,11,4,5,1,5,4,1,4,5,3,4,5,3,3,2,4,1,"Suburban",216103,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,1.386294361,1
"535",987,1,2,11,4,5,2,1,1,2,5,5,1,5,5,4,4,2,4,1,"Urban",593604,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"536",988,1,2,11,4,5,2,1,2,2,5,4,2,5,4,4,4,1,4,2,"Suburban",366702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,3
"537",989,1,2,11,4,5,2,1,2,2,5,4,3,4,4,4,3,2,4,1,"Suburban",509102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"538",990,1,2,11,4,4,2,1,2,4,4,4,3,4,4,4,4,1,4,2,"Suburban",111402,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"539",992,1,2,11,4,5,2,3,1,3,4,5,3,5,4,2,1,1,4,1,"Urban",607803,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"540",993,1,2,11,4,5,2,3,2,1,5,5,2,5,5,3,4,1,4,1,"Suburban",93402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"541",994,1,2,11,4,3,2,3,2,1,5,5,2,5,5,4,3,2,4,1,"Rural",428704,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"542",997,1,2,11,5,4,1,1,1,1,5,5,3,5,5,1,2,3,4,1,"Rural",487202,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,1.386294361,1
"543",998,1,2,11,5,5,1,1,1,2,4,4,2,4,4,4,4,1,4,1,"Urban",766303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"544",1002,1,2,11,5,5,1,1,2,2,4,5,4,4,4,4,4,3,4,1,"Suburban",2703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"545",1003,1,2,11,5,5,1,1,2,2,5,5,2,5,5,1,3,2,4,1,"Urban",703102,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"546",1004,1,2,11,5,5,1,1,2,2,5,5,2,5,5,4,2,3,4,1,"Urban",795002,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1
"547",1005,1,2,11,5,5,1,1,2,2,5,5,2,5,5,4,4,2,4,1,"Urban",570902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"548",1009,1,2,11,5,4,1,1,3,3,5,5,2,5,4,4,4,2,4,3,"Urban",733202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"549",1012,1,2,11,5,4,1,3,2,1,4,5,2,5,5,3,4,3,4,1,"Suburban",203203,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,1
"550",1013,1,2,11,5,4,1,3,2,1,5,5,2,5,5,2,3,1,4,2,"Suburban",401902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"551",1014,1,2,11,5,5,1,3,2,2,4,4,4,4,4,2,3,2,4,1,"Rural",462102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"552",1015,1,2,11,5,4,1,3,2,2,4,5,2,5,5,4,4,3,3,1,"Urban",453602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"553",1016,1,2,11,5,5,1,3,3,1,5,5,1,5,5,1,3,1,4,1,"Urban",639004,0,0,1,0,0,0,1,0,0,0,0,0,2,1,3,1.386294361,1
"554",1017,1,2,11,5,5,1,5,4,1,5,5,4,5,5,4,4,3,4,1,"Urban",545602,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"555",1018,1,2,11,5,5,1,5,4,2,5,5,3,5,5,1,2,2,4,1,"Suburban",31206,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"556",1019,1,2,11,5,5,2,1,1,1,5,5,1,5,5,2,4,3,4,1,"Rural",526802,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"557",1021,1,2,11,5,5,2,1,1,1,5,5,1,5,5,4,4,3,4,1,"Suburban",307602,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,1
"558",1022,1,2,11,5,5,2,1,1,1,5,5,2,5,5,1,4,3,4,1,"Urban",131102,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"559",1023,1,2,11,5,5,2,1,2,1,5,5,1,5,5,2,1,3,4,1,"Urban",721902,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"560",1027,1,2,11,5,4,2,1,2,2,4,4,2,4,4,3,2,3,4,1,"Suburban",26003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"561",1028,1,2,11,5,5,2,1,2,2,5,5,2,5,5,4,4,1,4,1,"Rural",304102,0,0,1,0,0,0,1,1,0,0,0,0,3,1,4,1.609437912,1
"562",1029,1,2,11,5,5,2,1,2,2,5,5,2,5,5,4,4,2,4,1,"Suburban",299202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"563",1031,1,2,11,5,5,2,1,4,2,5,5,2,5,4,2,4,2,4,2,"Urban",700203,0,1,1,0,0,0,0,1,0,0,0,0,3,0,3,1.386294361,1
"564",1032,1,2,11,5,5,2,3,1,1,5,5,1,5,5,4,4,3,4,2,"Urban",605203,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"565",1033,1,2,11,5,5,2,3,2,1,4,5,2,5,5,3,2,3,4,1,"Suburban",162002,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"566",1035,1,2,11,5,5,2,3,3,3,5,5,2,5,5,4,3,2,4,1,"Rural",487002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"567",1036,1,2,11,5,1,2,3,4,1,5,5,1,5,5,4,4,3,4,1,"Suburban",548404,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,1.098612289,1
"568",1037,1,2,11,5,5,2,3,4,2,5,5,2,5,5,4,4,1,4,1,"Urban",678002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"569",1038,1,2,11,5,5,2,3,4,2,5,5,3,5,5,3,3,3,4,1,"Suburban",51902,0,1,1,0,0,0,1,0,0,0,0,0,3,0,3,1.386294361,1
"570",1039,1,2,11,5,4,2,5,2,3,5,5,1,5,4,4,3,3,4,1,"Suburban",205502,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"571",1040,1,2,11,5,4,2,5,5,2,5,5,3,5,5,4,4,3,4,1,"Rural",496903,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"572",1055,1,2,12,1,4,2,5,4,4,4,2,3,2,3,3,4,2,2,3,"Rural",9203,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,1
"573",1057,1,2,12,2,5,1,1,2,2,4,4,3,4,4,4,4,2,3,1,"Urban",572702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"574",1058,1,2,12,2,5,1,1,2,2,5,4,4,4,5,3,4,3,4,2,"Suburban",278402,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"575",1059,1,2,12,2,5,1,1,4,3,4,4,1,3,1,4,2,1,4,1,"Urban",730704,0,1,1,0,0,1,1,1,0,1,0,0,6,0,6,1.945910149,2
"576",1060,1,2,12,2,5,1,3,2,3,4,5,2,4,4,4,4,1,4,1,"Rural",513902,0,0,1,0,0,0,1,0,0,0,0,1,3,0,3,1.386294361,3
"577",1061,1,2,12,2,3,1,3,3,1,5,5,2,5,5,4,4,2,4,1,"Suburban",40102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"578",1062,1,2,12,2,5,1,5,3,5,5,5,4,3,4,2,3,3,4,1,"Rural",80702,0,0,1,0,1,0,1,1,0,1,0,1,6,1,7,2.079441542,2
"579",1068,1,2,12,3,5,1,1,3,2,3,5,2,5,5,4,3,2,4,1,"Rural",500102,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"580",1069,1,2,12,3,1,1,1,4,2,4,4,4,4,4,3,3,1,4,2,"Suburban",507902,0,0,1,0,0,0,1,1,0,1,0,0,4,1,5,1.791759469,1
"581",1072,1,2,12,3,5,1,3,2,4,5,5,1,5,5,4,2,1,4,1,"Rural",79705,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,2
"582",1074,1,2,12,3,4,2,1,1,2,5,5,3,5,5,4,4,2,4,1,"Suburban",263103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"583",1075,1,2,12,3,5,2,1,1,3,4,5,2,5,4,1,3,3,4,1,"Urban",675702,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"584",1076,1,2,12,3,4,2,1,2,1,5,4,3,4,5,1,2,3,3,1,"Suburban",347902,0,0,1,0,0,0,1,0,0,1,0,0,3,1,4,1.609437912,2
"585",1077,1,2,12,3,5,2,1,2,2,4,4,2,4,4,4,4,3,4,1,"Suburban",220602,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1.098612289,1
"586",1078,1,2,12,3,4,2,1,2,2,4,5,2,5,5,4,3,3,4,1,"Urban",694202,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"587",1079,1,2,12,3,5,2,1,2,2,4,5,3,5,5,4,4,3,4,1,"Suburban",596703,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"588",1081,1,2,12,3,2,2,1,4,2,4,5,3,5,5,4,3,1,4,2,"Rural",500302,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"589",1082,1,2,12,3,5,2,1,4,2,5,5,1,5,5,3,3,3,4,1,"Rural",75502,0,0,1,0,0,0,0,1,0,1,0,0,3,0,3,1.386294361,2
"590",1083,1,2,12,3,3,2,3,2,2,4,3,2,4,4,3,2,1,2,1,"Urban",661602,0,1,1,0,0,0,1,1,0,0,0,1,5,0,5,1.791759469,1
"591",1084,1,2,12,3,4,2,3,2,2,4,4,2,5,5,4,4,2,4,2,"Suburban",202002,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"592",1085,1,2,12,3,5,2,3,4,2,5,4,2,4,4,1,2,1,4,1,"Urban",751704,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,1.386294361,1
"593",1087,1,2,12,4,3,1,1,1,2,5,5,1,5,5,4,3,2,4,1,"Suburban",237502,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"594",1088,1,2,12,4,4,1,1,2,1,4,4,4,3,4,1,4,1,4,1,"Suburban",50303,0,1,1,0,0,0,1,1,0,0,0,0,4,0,4,1.609437912,1
"595",1089,1,2,12,4,4,1,1,2,2,4,4,2,4,2,4,4,3,4,1,"Suburban",31704,0,1,1,0,0,0,1,1,0,0,0,0,4,0,4,1.609437912,1
"596",1090,1,2,12,4,3,1,1,2,2,4,4,2,4,4,3,3,2,4,1,"Suburban",146403,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"597",1091,1,2,12,4,4,1,1,2,2,4,4,2,4,4,4,4,3,4,1,"Rural",214803,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"598",1093,1,2,12,4,5,1,1,2,3,5,5,2,5,5,4,4,1,4,1,"Urban",621202,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1.098612289,1
"599",1094,1,2,12,4,5,1,1,4,3,5,5,2,5,4,2,2,3,4,1,"Urban",604102,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1.098612289,1
"600",1095,1,2,12,4,5,1,3,2,1,5,5,2,5,5,4,4,3,4,1,"Suburban",416602,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"601",1096,1,2,12,4,4,1,3,4,3,4,5,2,5,5,2,2,2,4,1,"Suburban",370604,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,1.098612289,1
"602",1097,1,2,12,4,5,1,5,2,2,4,5,2,4,4,4,4,1,4,1,"Rural",385402,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"603",1098,1,2,12,4,3,1,5,3,3,5,5,2,3,5,2,2,1,4,1,"Urban",605402,1.098612289,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.693147181,1
"604",1099,1,2,12,4,5,1,5,4,1,5,5,3,5,5,2,4,3,4,1,"Suburban",99305,0,1,1,0,0,0,1,0,0,1,0,0,4,0,4,1.609437912,1
